Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,10,10:15 - 10:29,Cashier,65.2,12,5.43,12,5.43,12,5.43,1.0,1.0
,,10,10:30 - 10:44,Cashier,84.92,10,8.49,10,8.49,10,8.49,1.0,1.0
,,10,10:45 - 10:59,Cashier,24.32,4,6.08,4,6.08,4,6.08,1.0,1.0
,,10,11:00 - 11:14,Cashier,48.16,7,6.88,7,6.88,7,6.88,1.0,1.0
,,10,11:15 - 11:29,Cashier,95.72,13,7.36,13,7.36,13,7.36,1.0,1.0
,,10,11:30 - 11:44,Cashier,78.9,12,6.58,12,6.58,12,6.58,1.0,1.0
,,10,11:45 - 11:59,Cashier,27.24,4,6.81,4,6.81,4,6.81,1.0,1.0
,,10,12:00 - 12:14,Cashier,51.79,7,7.4,7,7.4,7,7.4,1.0,1.0
,,10,12:15 - 12:29,Cashier,103.0,13,7.92,13,7.92,13,7.92,1.0,1.0
,,10,12:30 - 12:44,Cashier,101.54,10,10.15,10,10.15,10,10.15,1.0,1.0
,,10,12:45 - 12:59,Cashier,84.82,9,9.42,9,9.42,9,9.42,1.0,1.0
,,10,13:00 - 13:14,Cashier,81.35,11,7.4,11,7.4,11,7.4,1.0,1.0
,,10,13:15 - 13:29,Cashier,85.03,14,6.07,14,6.07,14,6.07,1.0,1.0
,,10,13:30 - 13:44,Cashier,95.02,15,6.33,15,6.33,15,6.33,1.0,1.0
,,10,13:45 - 13:59,Cashier,70.67,9,7.85,9,7.85,9,7.85,1.0,1.0
,,10,14:00 - 14:14,Cashier,37.92,8,4.74,8,4.74,8,4.74,1.0,1.0
,,10,14:15 - 14:29,Cashier,72.49,16,4.53,16,4.53,16,4.53,1.0,1.0
,,10,14:30 - 14:44,Cashier,39.35,9,4.37,9,4.37,9,4.37,1.0,1.0
,,10,14:45 - 14:59,Cashier,38.24,8,4.78,8,4.78,8,4.78,1.0,1.0
,,10,15:00 - 15:14,Cashier,47.11,7,6.73,7,6.73,7,6.73,1.0,1.0
,,10,15:15 - 15:29,Cashier,47.28,12,3.94,12,3.94,12,3.94,1.0,1.0
,,10,15:30 - 15:44,Cashier,20.68,5,4.14,5,4.14,5,4.14,1.0,1.0
,,10,15:45 - 15:59,Cashier,16.98,4,4.25,4,4.25,4,4.25,1.0,1.0
,,10,16:00 - 16:14,Cashier,15.75,4,3.94,4,3.94,4,3.94,1.0,1.0
,,10,16:15 - 16:29,Cashier,6.05,1,6.05,1,6.05,1,6.05,1.0,1.0
,,10,16:30 - 16:44,Cashier,22.43,4,5.61,4,5.61,4,5.61,1.0,1.0
,,10,16:45 - 16:59,Cashier,27.85,6,4.64,6,4.64,6,4.64,1.0,1.0
,,10,---,---,2054.49,314,6.54,314,6.54,314,6.54,1.0,1.0
,,11,07:30 - 07:44,Cashier,24.14,3,8.05,3,8.05,3,8.05,1.0,1.0
,,11,07:45 - 07:59,Cashier,7.75,1,7.75,1,7.75,1,7.75,1.0,1.0
,,11,08:00 - 08:14,Cashier,21.93,5,4.39,5,4.39,5,4.39,1.0,1.0
,,11,08:15 - 08:29,Cashier,23.39,4,5.85,4,5.85,4,5.85,1.0,1.0
,,11,08:30 - 08:44,Cashier,18.8,2,9.4,2,9.4,2,9.4,1.0,1.0
,,11,08:45 - 08:59,Cashier,58.17,9,6.46,9,6.46,9,6.46,1.0,1.0
,,11,09:00 - 09:14,Cashier,35.28,5,7.06,5,7.06,5,7.06,1.0,1.0
,,11,09:15 - 09:29,Cashier,76.71,12,6.39,12,6.39,12,6.39,1.0,1.0
,,11,09:30 - 09:44,Cashier,146.75,16,9.17,16,9.17,16,9.17,1.0,1.0
,,11,09:45 - 09:59,Cashier,43.79,6,7.3,6,7.3,6,7.3,1.0,1.0
,,11,10:00 - 10:14,Cashier,34.07,4,8.52,4,8.52,4,8.52,1.0,1.0
,,11,10:15 - 10:29,Cashier,44.23,7,6.32,7,6.32,7,6.32,1.0,1.0
,,11,10:30 - 10:44,Cashier,47.82,9,5.31,9,5.31,9,5.31,1.0,1.0
,,11,10:45 - 10:59,Cashier,26.58,5,5.32,5,5.32,5,5.32,1.0,1.0
,,11,11:00 - 11:14,Cashier,49.28,8,6.16,8,6.16,8,6.16,1.0,1.0
,,11,11:15 - 11:29,Cashier,118.75,16,7.42,16,7.42,16,7.42,1.0,1.0
,,11,11:30 - 11:44,Cashier,64.1,6,10.68,6,10.68,6,10.68,1.0,1.0
,,11,11:45 - 11:59,Cashier,51.34,7,7.33,7,7.33,7,7.33,1.0,1.0
,,11,12:00 - 12:14,Cashier,41.43,5,8.29,5,8.29,5,8.29,1.0,1.0
,,11,12:15 - 12:29,Cashier,93.32,14,6.67,14,6.67,14,6.67,1.0,1.0
,,11,12:30 - 12:44,Cashier,101.08,12,8.42,12,8.42,12,8.42,1.0,1.0
,,11,12:45 - 12:59,Cashier,44.17,7,6.31,7,6.31,7,6.31,1.0,1.0
,,11,13:00 - 13:14,Cashier,59.21,9,6.58,9,6.58,9,6.58,1.0,1.0
,,11,13:15 - 13:29,Cashier,54.64,9,6.07,9,6.07,9,6.07,1.0,1.0
,,11,13:30 - 13:44,Cashier,71.83,12,5.99,12,5.99,12,5.99,1.0,1.0
,,11,13:45 - 13:59,Cashier,83.85,13,6.45,13,6.45,13,6.45,1.0,1.0
,,11,14:00 - 14:14,Cashier,73.02,10,7.3,10,7.3,10,7.3,1.0,1.0
,,11,14:15 - 14:29,Cashier,61.63,9,6.85,9,6.85,9,6.85,1.0,1.0
,,11,14:30 - 14:44,Cashier,34.15,5,6.83,5,6.83,5,6.83,1.0,1.0
,,11,14:45 - 14:59,Cashier,13.05,3,4.35,3,4.35,3,4.35,1.0,1.0
,,11,15:00 - 15:14,Cashier,19.54,4,4.88,4,4.88,4,4.88,1.0,1.0
,,11,15:15 - 15:29,Cashier,78.57,14,5.61,14,5.61,14,5.61,1.0,1.0
,,11,15:30 - 15:44,Cashier,32.19,6,5.37,6,5.37,6,5.37,1.0,1.0
,,11,15:45 - 15:59,Cashier,8.65,3,2.88,3,2.88,3,2.88,1.0,1.0
,,11,16:00 - 16:14,Cashier,35.25,6,5.88,6,5.88,6,5.88,1.0,1.0
,,11,16:15 - 16:29,Cashier,24.64,6,4.11,6,4.11,6,4.11,1.0,1.0
,,11,16:30 - 16:44,Cashier,26.22,4,6.55,4,6.55,4,6.55,1.0,1.0
,,11,16:45 - 16:59,Cashier,7.5,2,3.75,2,3.75,2,3.75,1.0,1.0
,,11,---,---,1856.82,278,6.68,278,6.68,278,6.68,1.0,1.0
,,14,07:30 - 07:44,Cashier,6.2,2,3.1,2,3.1,2,3.1,1.0,1.0
,,14,07:45 - 07:59,Cashier,9.39,3,3.13,3,3.13,3,3.13,1.0,1.0
,,14,08:00 - 08:14,Cashier,18.43,3,6.14,3,6.14,3,6.14,1.0,1.0
,,14,08:15 - 08:29,Cashier,43.65,7,6.24,7,6.24,7,6.24,1.0,1.0
,,14,08:45 - 08:59,Cashier,35.18,6,5.86,6,5.86,6,5.86,1.0,1.0
,,14,09:00 - 09:14,Cashier,62.7,11,5.7,11,5.7,11,5.7,1.0,1.0
,,14,09:15 - 09:29,Cashier,51.83,8,6.48,8,6.48,8,6.48,1.0,1.0
,,14,09:30 - 09:44,Cashier,126.59,14,9.04,14,9.04,14,9.04,1.0,1.0
,,14,09:45 - 09:59,Cashier,67.94,10,6.79,10,6.79,10,6.79,1.0,1.0
,,14,10:00 - 10:14,Cashier,9.24,1,9.24,1,9.24,1,9.24,1.0,1.0
,,14,10:15 - 10:29,Cashier,92.98,13,7.15,13,7.15,13,7.15,1.0,1.0
,,14,10:30 - 10:44,Cashier,25.23,3,8.41,3,8.41,3,8.41,1.0,1.0
,,14,10:45 - 10:59,Cashier,59.15,8,7.39,8,7.39,8,7.39,1.0,1.0
,,14,11:00 - 11:14,Cashier,19.62,4,4.91,4,4.91,4,4.91,1.0,1.0
,,14,11:15 - 11:29,Cashier,70.73,13,5.44,13,5.44,13,5.44,1.0,1.0
,,14,11:30 - 11:44,Cashier,56.76,8,7.09,8,7.09,8,7.09,1.0,1.0
,,14,11:45 - 11:59,Cashier,20.2,5,4.04,5,4.04,5,4.04,1.0,1.0
,,14,12:00 - 12:14,Cashier,50.76,7,7.25,7,7.25,7,7.25,1.0,1.0
,,14,12:15 - 12:29,Cashier,117.07,16,7.32,16,7.32,16,7.32,1.0,1.0
,,14,12:30 - 12:44,Cashier,75.42,15,5.03,15,5.03,15,5.03,1.0,1.0
,,14,12:45 - 12:59,Cashier,50.28,8,6.29,8,6.29,8,6.29,1.0,1.0
,,14,13:00 - 13:14,Cashier,57.23,11,5.2,11,5.2,11,5.2,1.0,1.0
,,14,13:15 - 13:29,Cashier,73.27,14,5.23,14,5.23,14,5.23,1.0,1.0
,,14,13:30 - 13:44,Cashier,92.94,12,7.75,12,7.75,12,7.75,1.0,1.0
,,14,13:45 - 13:59,Cashier,14.7,2,7.35,2,7.35,2,7.35,1.0,1.0
,,14,14:00 - 14:14,Cashier,40.74,5,8.15,5,8.15,5,8.15,1.0,1.0
,,14,14:15 - 14:29,Cashier,42.59,10,4.26,10,4.26,10,4.26,1.0,1.0
,,14,14:30 - 14:44,Cashier,56.93,10,5.69,10,5.69,10,5.69,1.0,1.0
,,14,14:45 - 14:59,Cashier,35.99,8,4.5,8,4.5,8,4.5,1.0,1.0
,,14,15:00 - 15:14,Cashier,47.57,11,4.32,11,4.32,11,4.32,1.0,1.0
,,14,15:15 - 15:29,Cashier,61.58,13,4.74,13,4.74,13,4.74,1.0,1.0
,,14,15:30 - 15:44,Cashier,54.45,9,6.05,9,6.05,9,6.05,1.0,1.0
,,14,15:45 - 15:59,Cashier,15.48,4,3.87,4,3.87,4,3.87,1.0,1.0
,,14,16:00 - 16:14,Cashier,5.63,3,1.88,3,1.88,3,1.88,1.0,1.0
,,14,16:15 - 16:29,Cashier,35.07,6,5.84,6,5.84,6,5.84,1.0,1.0
,,14,16:30 - 16:44,Cashier,10.7,1,10.7,1,10.7,1,10.7,1.0,1.0
,,14,16:45 - 16:59,Cashier,9.2,3,3.07,3,3.07,3,3.07,1.0,1.0
,,14,---,---,1723.42,287,6.0,287,6.0,287,6.0,1.0,1.0
,,15,07:30 - 07:44,Cashier,7.19,2,3.6,2,3.6,2,3.6,1.0,1.0
,,15,07:45 - 07:59,Cashier,16.1,4,4.03,4,4.03,4,4.03,1.0,1.0
,,15,08:00 - 08:14,Cashier,7.75,1,7.75,1,7.75,1,7.75,1.0,1.0
,,15,08:15 - 08:29,Cashier,31.6,6,5.27,6,5.27,6,5.27,1.0,1.0
,,15,08:30 - 08:44,Cashier,9.5,2,4.75,2,4.75,2,4.75,1.0,1.0
,,15,08:45 - 08:59,Cashier,13.55,4,3.39,4,3.39,4,3.39,1.0,1.0
,,15,09:00 - 09:14,Cashier,42.55,6,7.09,6,7.09,6,7.09,1.0,1.0
,,15,09:15 - 09:29,Cashier,65.48,12,5.46,12,5.46,12,5.46,1.0,1.0
,,15,09:30 - 09:44,Cashier,24.93,5,4.99,5,4.99,5,4.99,1.0,1.0
,,15,09:45 - 09:59,Cashier,67.0,11,6.09,11,6.09,11,6.09,1.0,1.0
,,15,10:00 - 10:14,Cashier,31.03,5,6.21,5,6.21,5,6.21,1.0,1.0
,,15,10:15 - 10:29,Cashier,34.03,6,5.67,6,5.67,6,5.67,1.0,1.0
,,15,10:30 - 10:44,Cashier,55.53,8,6.94,8,6.94,8,6.94,1.0,1.0
,,15,10:45 - 10:59,Cashier,18.04,3,6.01,3,6.01,3,6.01,1.0,1.0
,,15,11:00 - 11:14,Cashier,34.52,6,5.75,6,5.75,6,5.75,1.0,1.0
,,15,11:15 - 11:29,Cashier,47.9,8,5.99,8,5.99,8,5.99,1.0,1.0
,,15,11:30 - 11:44,Cashier,92.13,17,5.42,17,5.42,17,5.42,1.0,1.0
,,15,11:45 - 11:59,Cashier,34.24,5,6.85,5,6.85,5,6.85,1.0,1.0
,,15,12:00 - 12:14,Cashier,66.13,12,5.51,12,5.51,12,5.51,1.0,1.0
,,15,12:15 - 12:29,Cashier,76.39,17,4.49,17,4.49,17,4.49,1.0,1.0
,,15,12:30 - 12:44,Cashier,80.66,12,6.72,12,6.72,12,6.72,1.0,1.0
,,15,12:45 - 12:59,Cashier,43.03,8,5.38,8,5.38,8,5.38,1.0,1.0
,,15,13:00 - 13:14,Cashier,73.88,13,5.68,13,5.68,13,5.68,1.0,1.0
,,15,13:15 - 13:29,Cashier,98.78,12,8.23,12,8.23,12,8.23,1.0,1.0
,,15,13:30 - 13:44,Cashier,32.13,6,5.36,6,5.36,6,5.36,1.0,1.0
,,15,13:45 - 13:59,Cashier,44.42,8,5.55,8,5.55,8,5.55,1.0,1.0
,,15,14:00 - 14:14,Cashier,37.18,7,5.31,7,5.31,7,5.31,1.0,1.0
,,15,14:15 - 14:29,Cashier,78.39,15,5.23,15,5.23,15,5.23,1.0,1.0
,,15,14:30 - 14:44,Cashier,16.7,4,4.17,4,4.17,4,4.17,1.0,1.0
,,15,14:45 - 14:59,Cashier,34.32,8,4.29,8,4.29,8,4.29,1.0,1.0
,,15,15:00 - 15:14,Cashier,38.03,7,5.43,7,5.43,7,5.43,1.0,1.0
,,15,15:15 - 15:29,Cashier,57.28,12,4.77,12,4.77,12,4.77,1.0,1.0
,,15,15:30 - 15:44,Cashier,50.97,10,5.1,10,5.1,10,5.1,1.0,1.0
,,15,15:45 - 15:59,Cashier,28.85,6,4.81,6,4.81,6,4.81,1.0,1.0
,,15,16:00 - 16:14,Cashier,39.75,6,6.63,6,6.63,6,6.63,1.0,1.0
,,15,16:15 - 16:29,Cashier,88.84,15,5.92,15,5.92,15,5.92,1.0,1.0
,,15,16:30 - 16:44,Cashier,15.65,2,7.83,2,7.83,2,7.83,1.0,1.0
,,15,16:45 - 16:59,Cashier,12.19,3,4.06,3,4.06,3,4.06,1.0,1.0
,,15,---,---,1646.64,294,5.6,294,5.6,294,5.6,1.0,1.0
,,16,07:30 - 07:44,Cashier,37.88,7,5.41,7,5.41,7,5.41,1.0,1.0
,,16,07:45 - 07:59,Cashier,11.25,3,3.75,3,3.75,3,3.75,1.0,1.0
,,16,08:00 - 08:14,Cashier,55.54,10,5.55,10,5.55,10,5.55,1.0,1.0
,,16,08:15 - 08:29,Cashier,73.63,12,6.14,12,6.14,12,6.14,1.0,1.0
,,16,08:30 - 08:44,Cashier,9.63,2,4.82,2,4.82,2,4.82,1.0,1.0
,,16,08:45 - 08:59,Cashier,20.94,2,10.47,2,10.47,2,10.47,1.0,1.0
,,16,09:00 - 09:14,Cashier,23.09,3,7.7,3,7.7,3,7.7,1.0,1.0
,,16,09:15 - 09:29,Cashier,50.41,8,6.3,8,6.3,8,6.3,1.0,1.0
,,16,09:30 - 09:44,Cashier,38.48,6,6.41,6,6.41,6,6.41,1.0,1.0
,,16,09:45 - 09:59,Cashier,84.31,11,7.66,11,7.66,11,7.66,1.0,1.0
,,16,10:00 - 10:14,Cashier,112.97,16,7.06,16,7.06,16,7.06,1.0,1.0
,,16,10:15 - 10:29,Cashier,109.04,19,5.74,19,5.74,19,5.74,1.0,1.0
,,16,10:30 - 10:44,Cashier,101.23,15,6.75,15,6.75,15,6.75,1.0,1.0
,,16,10:45 - 10:59,Cashier,63.98,8,8.0,8,8.0,8,8.0,1.0,1.0
,,16,11:00 - 11:14,Cashier,27.33,3,9.11,3,9.11,3,9.11,1.0,1.0
,,16,11:15 - 11:29,Cashier,104.09,17,6.12,17,6.12,17,6.12,1.0,1.0
,,16,11:30 - 11:44,Cashier,74.48,8,9.31,8,9.31,8,9.31,1.0,1.0
,,16,11:45 - 11:59,Cashier,92.21,10,9.22,10,9.22,10,9.22,1.0,1.0
,,16,12:00 - 12:14,Cashier,105.48,15,7.03,15,7.03,15,7.03,1.0,1.0
,,16,12:15 - 12:29,Cashier,110.85,16,6.93,16,6.93,16,6.93,1.0,1.0
,,16,12:30 - 12:44,Cashier,181.06,19,9.53,19,9.53,19,9.53,1.0,1.0
,,16,12:45 - 12:59,Cashier,84.79,14,6.06,14,6.06,14,6.06,1.0,1.0
,,16,13:00 - 13:14,Cashier,111.57,13,8.58,13,8.58,13,8.58,1.0,1.0
,,16,13:15 - 13:29,Cashier,86.41,13,6.65,13,6.65,13,6.65,1.0,1.0
,,16,13:30 - 13:44,Cashier,69.52,12,5.79,12,5.79,12,5.79,1.0,1.0
,,16,13:45 - 13:59,Cashier,34.58,5,6.92,5,6.92,5,6.92,1.0,1.0
,,16,14:00 - 14:14,Cashier,29.44,4,7.36,4,7.36,4,7.36,1.0,1.0
,,16,14:15 - 14:29,Cashier,36.43,7,5.2,7,5.2,7,5.2,1.0,1.0
,,16,14:30 - 14:44,Cashier,73.05,11,6.64,11,6.64,11,6.64,1.0,1.0
,,16,14:45 - 14:59,Cashier,27.85,4,6.96,4,6.96,4,6.96,1.0,1.0
,,16,15:00 - 15:14,Cashier,47.79,9,5.31,9,5.31,9,5.31,1.0,1.0
,,16,15:15 - 15:29,Cashier,60.18,11,5.47,11,5.47,11,5.47,1.0,1.0
,,16,15:30 - 15:44,Cashier,80.81,12,6.73,12,6.73,12,6.73,1.0,1.0
,,16,15:45 - 15:59,Cashier,23.52,5,4.7,5,4.7,5,4.7,1.0,1.0
,,16,16:15 - 16:29,Cashier,57.8,8,7.22,8,7.22,8,7.22,1.0,1.0
,,16,16:30 - 16:44,Cashier,19.74,5,3.95,5,3.95,5,3.95,1.0,1.0
,,16,16:45 - 16:59,Cashier,36.42,7,5.2,7,5.2,7,5.2,1.0,1.0
,,16,---,---,2367.78,350,6.77,350,6.77,350,6.77,1.0,1.0
,,17,07:30 - 07:44,Cashier,20.8,3,6.93,3,6.93,3,6.93,1.0,1.0
,,17,07:45 - 07:59,Cashier,20.49,4,5.12,4,5.12,4,5.12,1.0,1.0
,,17,08:00 - 08:14,Cashier,62.87,10,6.29,10,6.29,10,6.29,1.0,1.0
,,17,08:15 - 08:29,Cashier,38.79,5,7.76,5,7.76,5,7.76,1.0,1.0
,,17,08:30 - 08:44,Cashier,27.79,4,6.95,4,6.95,4,6.95,1.0,1.0
,,17,08:45 - 08:59,Cashier,30.98,5,6.2,5,6.2,5,6.2,1.0,1.0
,,17,09:00 - 09:14,Cashier,36.08,5,7.22,5,7.22,5,7.22,1.0,1.0
,,17,09:15 - 09:29,Cashier,35.75,8,4.47,8,4.47,8,4.47,1.0,1.0
,,17,09:30 - 09:44,Cashier,67.56,10,6.76,10,6.76,10,6.76,1.0,1.0
,,17,09:45 - 09:59,Cashier,60.96,9,6.77,9,6.77,9,6.77,1.0,1.0
