Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,,1,13:45 - 13:59,Cashier,7.75,2,3.88,2,3.88,2,3.88,1.0,1.0
,,,1,14:00 - 14:14,Cashier,49.45,7,7.06,7,7.06,7,7.06,1.0,1.0
,,,1,14:15 - 14:29,Cashier,57.59,10,5.76,10,5.76,10,5.76,1.0,1.0
,,,1,14:30 - 14:44,Cashier,21.69,4,5.42,4,5.42,4,5.42,1.0,1.0
,,,1,14:45 - 14:59,Cashier,16.04,3,5.35,3,5.35,3,5.35,1.0,1.0
,,,1,---,---,668.73,119,5.62,119,5.62,119,5.62,1.0,1.0
,,,2,07:30 - 07:44,Cashier,5.25,1,5.25,1,5.25,1,5.25,1.0,1.0
,,,2,07:45 - 07:59,Cashier,5.45,1,5.45,1,5.45,1,5.45,1.0,1.0
,,,2,08:15 - 08:29,Cashier,11.35,2,5.67,2,5.67,2,5.67,1.0,1.0
,,,2,08:30 - 08:44,Cashier,2.99,1,2.99,1,2.99,1,2.99,1.0,1.0
,,,2,08:45 - 08:59,Cashier,31.43,7,4.49,7,4.49,7,4.49,1.0,1.0
